2015	9	20	1	Ford_Motor_Company	72
2015	9	20	1	Micron_Technology	21
2015	9	20	1	Morgan_Stanley	32
2015	9	20	1	Netflix	309
2015	9	20	11	Morgan_Stanley	28
2015	9	20	20	Whole_Foods_Market	32
2015	9	21	4	Intel_Corporation	90
2015	9	21	16	Amazon.com	463
2015	9	21	16	Apple_Inc.	569
2015	9	21	16	Harris_Corporation	25
2015	9	21	16	Nordstrom	46
2015	9	22	0	EMC_Corporation	22
2015	9	22	1	American_Airlines_Group	20
2015	9	22	1	U.S._Bancorp	21
2015	9	22	5	Morgan_Stanley	56
2015	9	22	7	Autodesk	21
2015	9	22	14	Visa_Inc.	60
2015	9	22	19	Target_Corporation	118
2015	8	3	9	Netflix	180
2015	8	3	16	Hess_Corporation	20
2015	8	3	16	Whole_Foods_Market	43
2015	8	3	18	Mattel	29
2015	8	3	19	Amazon.com	343
2015	8	3	19	EMC_Corporation	60
2015	8	3	19	Fiserv	25
2015	8	4	3	Apple_Inc.	193
2015	8	4	6	Hasbro	25
2015	8	4	10	Red_Hat	44
2015	8	4	11	Citigroup	53
2015	8	4	20	F5_Networks	36
2015	8	4	20	Red_Hat	55
2015	8	4	20	TripAdvisor	35
2015	8	4	22	Autodesk	24
2015	8	4	22	Comcast_Corporation	86
2015	8	4	22	NetApp	23
2015	8	4	22	Nike,_Inc.	98
2015	8	4	22	Oracle_Corporation	95
2015	8	4	22	Red_Hat	27
2015	8	5	6	Citrix_Systems	46
2015	8	5	17	Citigroup	63
2015	8	5	17	Discovery_Communications	48
2015	8	6	14	F5_Networks	29
2015	8	6	14	Red_Hat	42
2015	8	6	21	Cisco_Systems	86
2015	8	6	21	Morgan_Stanley	86
2015	8	7	0	BlackRock	21
2015	8	7	0	EMC_Corporation	27
2015	8	7	6	Citrix_Systems	29
2015	8	7	13	Gilead_Sciences	25
2015	8	7	13	Hasbro	34
2015	8	7	13	Oracle_Corporation	136
2015	8	8	23	Target_Corporation	45
2015	8	10	2	Apple_Inc.	250
2015	8	10	2	Comcast_Corporation	123
2015	8	10	2	Oracle_Corporation	68
2015	8	10	7	MetLife	24
2015	8	10	16	Citigroup	66
2015	8	10	16	Fossil_Group	23
2015	8	10	16	Visa_Inc.	49
2015	8	10	16	Whole_Foods_Market	59
2015	8	10	17	BlackRock	39
2015	8	10	17	Expedia,_Inc.	24
2015	8	10	17	Oracle_Corporation	107
2015	8	10	17	Phillips_66	20
2015	8	10	17	TripAdvisor	20
2015	8	11	21	Harris_Corporation	20
2015	8	11	21	NRG_Energy	22
2015	8	11	21	Whole_Foods_Market	50
2015	8	12	0	BlackRock	34
2015	8	12	0	Gilead_Sciences	27
2015	8	12	9	Red_Hat	22
2015	8	12	9	Visa_Inc.	45
2015	8	12	14	Cisco_Systems	115
2015	8	12	14	Citrix_Systems	71
2015	8	12	14	Oracle_Corporation	216
2015	8	13	2	Mattel	26
2015	8	13	2	Red_Hat	35
2015	8	13	3	Discovery_Communications	31
2015	8	13	9	Applied_Materials	23
2015	8	13	10	Discovery_Communications	25
2015	8	13	21	Akamai_Technologies	82
2015	8	13	21	Apple_Inc.	329
2015	8	13	21	Comcast_Corporation	47
2015	8	13	21	Fluor_Corporation	20
2015	8	14	1	Amazon.com	182
2015	8	14	3	Amazon.com	229
2015	8	14	3	BlackRock	25
2015	8	14	7	Citigroup	34
2015	8	14	7	Intel_Corporation	25
2015	8	14	7	Oracle_Corporation	101
2015	8	14	12	Target_Corporation	30
2015	8	14	20	MetLife	22
2015	8	14	20	News_Corporation	30
2015	8	15	6	Hasbro	24
2015	8	15	6	Target_Corporation	32
2015	8	15	19	Cisco_Systems	45
2015	8	16	5	Netflix	183
2015	8	16	5	News_Corporation	22
2015	8	16	6	News_Corporation	22
2015	8	16	11	Caterpillar	25
2015	8	16	22	American_Airlines_Group	23
2015	8	17	2	Nordstrom	20
2015	8	17	2	Oracle_Corporation	60
2015	8	17	2	Red_Hat	20
2015	8	17	7	Amazon.com	299
2015	8	17	9	Cisco_Systems	96
2015	8	17	9	EMC_Corporation	43
2015	8	17	14	Fiserv	31
2015	8	17	20	Visa_Inc.	40
2015	8	17	22	Equifax	32
2015	8	17	22	Phillips_66	27
